BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
800186866,"Mitie FM Limited,             ",2.47E+13,33,"3,981.87",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,34,"1,377.27",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,35,"1,203.32",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,36,"2,928.30",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,37,"1,550.88",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,38,"2,066.53",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,39,"2,787.91",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,40,"1,284.12",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,41,"1,092.55",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,42,"1,258.33",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,43,"1,061.75",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,44,989.03,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,45,862.41,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,46,943.65,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,47,711.99,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,48,"1,133.86",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,49,847.16,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,50,668.41,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,51,"1,547.90",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,52,"2,310.11",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,53,"2,516.02",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,54,"1,318.60",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,55,"1,926.38",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,56,"1,003.56",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,57,945.74,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,58,"1,535.46",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,59,"2,046.29",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,60,"1,070.49",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,61,818.34,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,62,"1,710.55",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,63,"2,539.75",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,64,875.05,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,65,"1,479.09",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,66,978.02,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,67,"1,448.06",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,68,"2,154.75",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,69,"1,308.45",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,70,"1,102.74",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,71,"1,056.58",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,72,"2,855.91",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,73,901.68,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,74,946.96,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,75,"1,271.31",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,76,"1,468.46",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,77,"1,688.29",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,78,"3,264.50",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,79,787.69,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,80,"1,312.85",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,81,"1,083.18",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,82,"1,354.97",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,83,"1,390.03",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,84,"1,115.92",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,85,"2,107.88",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,86,"1,997.34",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,87,"4,321.29",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,88,951.3,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,89,929.78,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,90,899.47,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,91,"2,109.66",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,92,"1,507.62",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,93,582.83,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,94,"1,034.66",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,95,"47,635.68",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,96,"28,510.39",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,97,"4,172.17",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186865,"Mitie FM Limited,             ",2.47E+13,1,"1,562.92",REACTIVE CLEANING                       ,09/01/2023,"169,234.89",Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,2,"1,431.48",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,3,"1,521.80",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,4,"1,562.92",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,5,"1,258.04",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,6,"1,826.68",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,7,"1,612.12",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,8,"1,562.92",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,9,"1,258.04",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,10,"1,826.68",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,11,"1,299.16",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,12,"1,348.36",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,13,"1,258.04",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,14,"1,612.12",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,15,"1,258.04",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,16,"1,258.04",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,17,"1,348.36",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,18,"3,762.42",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,19,"2,790.51",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,20,"2,049.31",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,21,"1,389.48",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
800186865,"Mitie FM Limited,             ",2.47E+13,22,"1,653.24",REACTIVE CLEANING                       ,09/01/2023,,Property Department,Cleaning & Janitorial
